caption,filepath
"Bathyraja spinosissima glides over rocky substrate, displaying a flattened body with a light gray coloration and prominent pectoral fins.",src/data/Fathomnet-by-Phylum-2/images/original/001c55a1-6a39-4f0b-8cba-70efa5b6ef0e_original.jpg
"Cystechinus giganteus exhibits a pale, rounded shape on a sandy seafloor, surrounded by fine silt and scattered organic debris.",src/data/Fathomnet-by-Phylum-2/images/original/0064284a-99a0-4ad2-b607-828fe49e4b39_original.jpg
"On a rugged basalt rock, a single Antimora microlepis displays a dark, elongated body against the textured surface.",src/data/Fathomnet-by-Phylum-2/images/original/0119ae5f-0b36-48c1-875a-bb37907cec57_original.jpg
"On a rugged basalt rock, a single Peniagone rests among the crevices, with fine textures contrasting against the dark substrate.",src/data/Fathomnet-by-Phylum-2/images/original/014885ae-6715-4485-b59c-2f2bbae53cd7_original.jpg
"Textured, dark rock substrate features sparse Munnopsidae, exhibiting a pale coloration against the surrounding deep-sea environment.",src/data/Fathomnet-by-Phylum-2/images/original/01f4b828-a8b8-413a-81fb-018fafe28074_original.jpg
"On a rugged basalt rock, a single Pterasteridae displays its vibrant yellow coloration against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/024b57e3-3fe4-44e2-8ca1-d5887632c162_original.jpg
"Across a fine silt seafloor, three brittle stars (Ophiuroidea) and a large sea urchin (Cystechinus giganteus) are observed.",src/data/Fathomnet-by-Phylum-2/images/original/04d688a8-3307-4091-be68-88e5cd809629_original.jpg
"Translucent Bathyraja abyssicola rests on a sandy seafloor, showcasing its flat body and long, slender tail against a backdrop of fine sediment.",src/data/Fathomnet-by-Phylum-2/images/original/0632ef53-e09f-4b0e-96f7-2a87d0816b76_original.jpg
"Translucent Chrysogorgia extends from a rocky crevice, contrasting against the textured gray substrate of the seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/06bd1304-4450-4eca-bc8a-8329365da0c4_original.jpg
"On a rugged basalt rock, a single Holothuroidea rests among the crevices, blending with the dark, textured surface.",src/data/Fathomnet-by-Phylum-2/images/original/072a0020-bf83-4edb-99e9-cbd0f4f01c41_original.jpg
"Textured, dark rocks cover the seafloor, interspersed with patches of soft sand, creating a habitat for benthic organisms.",src/data/Fathomnet-by-Phylum-2/images/original/07e8edc6-46b0-4aa3-9251-aca3f50b754f_original.jpg
"A yellow starfish rests on a rocky seafloor, surrounded by textured boulders and patches of dark silt.",src/data/Fathomnet-by-Phylum-2/images/original/07f19530-a0c3-4a49-ab20-77f65c576d60_original.jpg
"Across a rocky seafloor, various sediment textures are visible, with dark patches contrasting against lighter sandy areas.",src/data/Fathomnet-by-Phylum-2/images/original/0a1a27a9-31b6-4649-b11d-142ec5490985_original.jpg
"A pale Hymenaster starfish rests on a rocky seafloor, surrounded by dark silt and textured geological formations.",src/data/Fathomnet-by-Phylum-2/images/original/0c448dd3-51bb-478c-b1db-a8ac617cf7b5_original.jpg
"Coryphaenoides sp. rests on a rocky seafloor, surrounded by dark silt and textured sediment, exhibiting a muted coloration.",src/data/Fathomnet-by-Phylum-2/images/original/0c64c3a1-9520-4ae8-9008-feea8a78d48a_original.jpg
"Pannychia moseleyi exhibits a dark, textured body resting on a rocky seafloor, surrounded by silt and sediment.",src/data/Fathomnet-by-Phylum-2/images/original/0ceb57fe-5577-4c8c-9deb-78c8cb9ef4cf_original.jpg
"A brown Opisthoteuthis cf. californiana rests on a rocky seafloor, surrounded by patches of soft mud.",src/data/Fathomnet-by-Phylum-2/images/original/0d6d3ac3-ce5f-4cf1-a577-9b2ac77aa6dd_original.jpg
"On a rocky seafloor, a Pannychia with elongated, translucent tentacles extends above the dark substrate, surrounded by small red starfish.",src/data/Fathomnet-by-Phylum-2/images/original/0e344f98-b318-4d4b-951d-fe560e85fbb9_original.jpg
"Translucent Pteraster rests on a rocky seafloor, surrounded by dark, textured stones and patches of silt.",src/data/Fathomnet-by-Phylum-2/images/original/0e6ef718-a560-4e33-948a-9e37c909a67c_original.jpg
"Paragorgia arborea exhibits a vibrant pink color, branching structure, and is situated on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/images/original/0e959176-7522-417a-92b3-00571c073b13_original.jpg
"A rocky seafloor covered in silt and mud, with scattered pebbles and a faint outline of marine organisms.",src/data/Fathomnet-by-Phylum-2/images/original/0fca4ae6-3c42-40d8-9d15-b7740fbaca16_original.jpg
"A cluster of white, branching Zoantharia extends from a rocky substrate, surrounded by dark silt and hints of marine life.",src/data/Fathomnet-by-Phylum-2/images/original/127683e5-b4af-4f77-a031-5c57b9bd06c8_original.jpg
"On a rugged basalt rock, a single Asellota is observed, blending into the textured surface amidst fine sediment.",src/data/Fathomnet-by-Phylum-2/images/original/12aaac9b-28bc-40a0-aa29-b3627c84711e_original.jpg
"On a rugged rock substrate, a Bathyraja spinosissima displays its flat, pale body, blending with the dark textures of the seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/12dcc67f-27a3-4b54-af0e-6a6ee0554993_original.jpg
"On a rugged basalt rock, a single Pteraster displays its star-shaped body, blending with the textured surface beneath.",src/data/Fathomnet-by-Phylum-2/images/original/13341ec2-e241-48b4-bd6a-3fdd864dcbc7_original.jpg
"A pair of translucent physonectae float through the dark blue water, surrounded by small particles against a backdrop of silt.",src/data/Fathomnet-by-Phylum-2/images/original/1373a24a-8ed2-45c1-8912-f2ab053a25b4_original.jpg
"A pale Bathyraja microtrachys glides over a sandy substrate, surrounded by rugged, textured rocks.",src/data/Fathomnet-by-Phylum-2/images/original/13d5bd81-e946-43a2-a5f3-fd1d0a239f38_original.jpg
"A translucent Hyalonema floats above a rocky seafloor, while a Synallactes rests on the textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/13ef4af0-5308-48c8-8ab8-939fa705e2ff_original.jpg
"On a rugged basalt rock, a Bathyraja spinosissima glides with a flattened, pale body and prominent eyes, blending into the dark substrate.",src/data/Fathomnet-by-Phylum-2/images/original/150f24a0-aa88-468e-9415-f1e8ea6c7f8d_original.jpg
"Textured black rock formations cover the seafloor, surrounded by fine silt, with a single Pannychia partially visible among the geological features.",src/data/Fathomnet-by-Phylum-2/images/original/161f160c-74a2-4e37-8602-dce75c29d120_original.jpg
"On a rocky seafloor, a Bathyraja microtrachys displays a flat, grayish body and elongated tail, resting among the textured stones.",src/data/Fathomnet-by-Phylum-2/images/original/16edde01-5afb-48a9-a766-82247c057bd8_original.jpg
"Hymenaster exhibits a pale blue coloration against a backdrop of dark, textured rock and soft silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/17dca085-0aa8-47c3-be60-b66c844d5778_original.jpg
"Synallactes exhibit a pink, elongated body on a rocky seafloor, surrounded by small, pale echinoderms and fine sediment.",src/data/Fathomnet-by-Phylum-2/images/original/17e0206a-a723-4a6f-8acd-4ab529d08b51_original.jpg
"On a rugged basalt rock, a Synallactes displays its elongated body and smooth, pale skin against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/18e1c8a3-6569-4b6a-a176-918214424ad7_original.jpg
"Bathyraja spinosissima glides over a sandy substrate, displaying a flattened body and smooth, grayish skin.",src/data/Fathomnet-by-Phylum-2/images/original/19b1a75c-511c-413e-85cc-65c7957af717_original.jpg
"A Coryphaenoides rests on a rocky seafloor, surrounded by dark, textured volcanic rock and patches of silt.",src/data/Fathomnet-by-Phylum-2/images/original/19b92796-58d7-4bf6-8ea7-d5bf8c02705b_original.jpg
"Pannychia moseleyi exhibits a translucent, elongated body with feathery appendages, resting on a substrate of silt and rock.",src/data/Fathomnet-by-Phylum-2/images/original/1a04e0ce-32b1-4f9b-84a2-74d439287f3c_original.jpg
"On a rugged basalt rock, a Pteraster starfish rests, showcasing its textured surface against the dark seafloor backdrop.",src/data/Fathomnet-by-Phylum-2/images/original/1a19cab1-342d-4a40-b1e2-f62e71c72b83_original.jpg
"A dark-colored Antimora microlepis with prominent blue eyes swims above a rocky seafloor, showcasing its elongated body and whisker-like barbels.",src/data/Fathomnet-by-Phylum-2/images/original/1a3a8b2c-9f0c-4757-9ebb-2a9dc2c381a2_original.jpg
"A pink Pteraster starfish rests on a rocky seafloor, showcasing its textured arms against the dark substrate.",src/data/Fathomnet-by-Phylum-2/images/original/1ba6b4bd-f70c-4d88-822f-0edf2050fe5b_original.jpg
"A pale Opisthoteuthis cf. californiana rests on a sandy substrate, surrounded by dark, textured rocks.",src/data/Fathomnet-by-Phylum-2/images/original/1bec787f-0fdd-4956-9d74-2aea731011aa_original.jpg
"A Coryphaenoides swims over a textured rock substrate, surrounded by dark water and faint light.",src/data/Fathomnet-by-Phylum-2/images/original/1c628f9e-65a7-4df2-88e8-be6ec37875ae_original.jpg
"On a rugged basalt rock, a Pannychia moseleyi displays its elongated, pale body amidst the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/1c742e9e-3445-46d6-9c6a-ad6949846fd1_original.jpg
"On a rugged basalt rock, two Synallactes exhibit elongated bodies with a smooth texture, blending into the dark seafloor environment.",src/data/Fathomnet-by-Phylum-2/images/original/1c8a72dd-2e3f-4f1f-b687-790d589a9dc0_original.jpg
"Textured, dark substrate covered with fine silt, featuring a solitary Pannychia, blending into the surrounding environment.",src/data/Fathomnet-by-Phylum-2/images/original/1d66350e-5479-44b3-96c4-7d8ed33e6639_original.jpg
"Three brittle stars with long, slender arms are scattered across a sandy seafloor, blending into the muted colors of the substrate.",src/data/Fathomnet-by-Phylum-2/images/original/1dd8a3f7-cbd5-460e-b9cf-9c945db23b0f_original.jpg
"Cystechinus giganteus exhibits a spiny texture, resting on a rocky substrate amidst a backdrop of dark silt.",src/data/Fathomnet-by-Phylum-2/images/original/1e6902f6-6cc8-448a-b716-5201402c243c_original.jpg
"Dark, elongated Antimora microlepis rests among textured, rounded rocks on a sandy seafloor, blending with the muted underwater landscape.",src/data/Fathomnet-by-Phylum-2/images/original/1ed3fe06-cfd9-4375-8021-650112160a2b_original.jpg
"Dark, elongated Antimora microlepis swims near textured rock substrate, accompanied by delicate white Octocorallia on the seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/207e8e0e-f48a-40da-8e68-e6802016c275_original.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a textured silt substrate interspersed with pale, round structures.",src/data/Fathomnet-by-Phylum-2/images/original/2189a3e2-0b36-4dd8-9443-d19e47ae1bb7_original.jpg
"A small, rounded Opisthoteuthis cf. californiana with a light brown hue drifts above a sandy seafloor, surrounded by fine particles.",src/data/Fathomnet-by-Phylum-2/images/original/23805f49-26b8-4fa2-a247-f20916e261d9_original.jpg
"Pale, dome-shaped Hymenaster rests on a dark, rocky substrate, exhibiting a textured surface with fine, hair-like projections.",src/data/Fathomnet-by-Phylum-2/images/original/23e9dc62-7585-4494-9728-597c2020de79_original.jpg
"A Keratoisis with a branching, white structure is present against a dark, rocky substrate, accompanied by orange and pink anemones.",src/data/Fathomnet-by-Phylum-2/images/original/248a60f7-057e-420a-9078-9a8432a0addb_original.jpg
"Psychrolutes phrictus exhibits a pale, gelatinous body on a rocky seafloor, surrounded by dark, textured sediment.",src/data/Fathomnet-by-Phylum-2/images/original/2497f725-5471-4879-a6c2-484a402839d9_original.jpg
"A pale Psychrolutes phrictus rests on a rocky seafloor, displaying a rounded body and a mottled texture against the dark substrate.",src/data/Fathomnet-by-Phylum-2/images/original/24a09dc2-b27b-4695-8b16-e7da55cbb991_original.jpg
"Munidopsis sp. exhibits a pale coloration against a backdrop of rough rock and fine silt, partially hidden in a crevice.",src/data/Fathomnet-by-Phylum-2/images/original/24dcc7ed-6c96-4c9c-8055-aace1258ddc1_original.jpg
"Antimora microlepis swims above a rocky seafloor, displaying a silvery body against the dark backdrop of the deep ocean.",src/data/Fathomnet-by-Phylum-2/images/original/26393f1f-d85e-45b1-ad07-47e82d3dad23_original.jpg
"Textured, dark rock substrate hosts a single Synallactes, featuring a pale, elongated body amidst the rugged seafloor landscape.",src/data/Fathomnet-by-Phylum-2/images/original/26586708-a08b-4a6b-bd31-0251627c918c_original.jpg
"Peniagone sp. exhibits a pale, elongated body against a backdrop of dark, textured rock and silt on the seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/27c55340-d38d-4ca2-8d85-de05c9d49b36_original.jpg
"On a rocky seafloor, a yellowish crab is observed atop a vibrant pink Paragorgia arborea, showcasing its intricate branching structure.",src/data/Fathomnet-by-Phylum-2/images/original/289b9463-bec3-4b98-87ac-6ce2bd2c2251_original.jpg
"Across a fine silt seafloor, a single brittle star (Ophiuroidea) rests, displaying slender, elongated arms against the muted background.",src/data/Fathomnet-by-Phylum-2/images/original/28bb05db-f3a2-4d83-94df-84682e5d1def_original.jpg
A large Paragorgia arborea with a branching structure rests on a rocky seafloor covered in silt.,src/data/Fathomnet-by-Phylum-2/images/original/28d8fe07-fb5b-4431-854a-0d4ed60313c8_original.jpg
"Cystechinus giganteus exhibits a reddish hue against a backdrop of silt and rocky substrate, blending into the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/images/original/28dec2b8-78ea-4fe0-ad8f-9930acf053f4_original.jpg
"Textured, reddish-orange Cladorhizidae contrast with the pale, circular Swiftia kofoidi, resting on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/29149772-4d6a-40d1-af7c-2fe51ade6d69_original.jpg
"A pink Paragorgia arborea coral rests on a rocky seafloor, surrounded by dark blue water and fine sediment.",src/data/Fathomnet-by-Phylum-2/images/original/2993be81-ae0d-4b23-8796-53a394fa2bf8_original.jpg
"Textured, pink Paragorgia arborea towers over a dark, rocky seafloor, while a pale crab navigates its branching structure.",src/data/Fathomnet-by-Phylum-2/images/original/2a9b29f1-840c-4467-b6fe-a64c5e239d5d_original.jpg
"Peniagone sp. exhibits a translucent body with delicate, feathery appendages, hovering above a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/2b23a3a6-5b75-413f-bc81-c4b5f3dda71b_original.jpg
"A pale Crossaster borealis rests on a rocky seafloor, its arms spread wide against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/2b6ff1bc-6061-4ae5-9f46-7f80408a286d_original.jpg
"Psychrolutes phrictus displays a pale, bulbous body resting on a textured, sandy substrate with dark, linear patterns.",src/data/Fathomnet-by-Phylum-2/images/original/2bac7530-2e39-4547-a5ab-db12c0076ad6_original.jpg
"Bathyraja abyssicola glides over a sandy substrate, displaying a flattened body with a grayish-brown coloration and a long, slender tail.",src/data/Fathomnet-by-Phylum-2/images/original/2cab361a-f8f5-45f5-91fb-7a888c9ec837_original.jpg
"Synallactes sp. rests on a rocky substrate, surrounded by dark silt and various textured stones, exhibiting a pale purple hue.",src/data/Fathomnet-by-Phylum-2/images/original/2d0a7146-59d9-46dc-bd6c-9947825bad0d_original.jpg
"Dark, flat-bodied Bathyraja spinosissima rests on a sandy seafloor, surrounded by textured rocks and patches of silt.",src/data/Fathomnet-by-Phylum-2/images/original/2d3ef085-a4da-4b23-ad77-f136e6f95e72_original.jpg
"Pannychia sp. rests on a rocky seafloor, surrounded by fine silt and scattered pebbles, exhibiting a pale, elongated body.",src/data/Fathomnet-by-Phylum-2/images/original/2da40964-b055-4518-bf44-9b0e620f99e2_original.jpg
"Antimora microlepis exhibits a slender, elongated body with a dark coloration, resting on a sandy seafloor with scattered rocky formations.",src/data/Fathomnet-by-Phylum-2/images/original/2da95db7-c637-49cd-aa8a-fb7e29384f9a_original.jpg
"Antimora microlepis glides over a rocky seafloor, displaying a slender, elongated body with a muted coloration against the dark substrate.",src/data/Fathomnet-by-Phylum-2/images/original/2e21b32f-6f18-434c-9b9a-6d6a0b724d55_original.jpg
"A vibrant orange Poralia rufescens floats above a textured rock substrate, surrounded by fine silt particles in the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/images/original/2e27fdce-fac6-4271-8d2e-114f50d1d354_original.jpg
"On a rugged basalt rock, a pale pink Crossaster borealis displays its five arms, contrasting against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/2e4b2d1c-6dcc-4209-8d3f-c3e8be3c7c23_original.jpg
"Across a rocky seafloor, a slender Coryphaenoides acrolepis glides, showcasing its elongated body and silvery coloration against the textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/2ea570f9-4688-4fa0-91f2-7b2f6062eaa1_original.jpg
"Paragorgia arborea exhibits a bushy, pink structure atop a dark, rocky substrate, surrounded by a textured seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/307c4254-ec92-4d7a-b3fc-4372cac695bb_original.jpg
"A pale Crossaster borealis rests on a rocky seafloor, contrasting with the dark textures of the substrate.",src/data/Fathomnet-by-Phylum-2/images/original/309494da-69fe-4a8f-a07f-f1deccb6a251_original.jpg
"A Coryphaenoides swims above a rocky seafloor, surrounded by dark blue water and textured sediment.",src/data/Fathomnet-by-Phylum-2/images/original/31a87b5f-45ce-43ef-bab4-b348eba09f33_original.jpg
"Across a fine silt seafloor, two Cystechinus giganteus exhibit a pale coloration, blending with the surrounding substrate.",src/data/Fathomnet-by-Phylum-2/images/original/3309ac00-6d03-4781-bd48-e9195341e17e_original.jpg
"A white Pannychia rests on a rocky seafloor, surrounded by fine silt and scattered particles.",src/data/Fathomnet-by-Phylum-2/images/original/358f1390-960c-4aa4-8340-e2b27ab674e6_original.jpg
"Across a rocky seafloor, a single Euplectellidae exhibits a translucent, umbrella-shaped body, surrounded by scattered stones and sediment.",src/data/Fathomnet-by-Phylum-2/images/original/36370f40-aca6-4e54-bf2f-d9e9392f47e6_original.jpg
"Textured, brown Opisthoteuthis cf. californiana rests on a sandy seafloor, surrounded by scattered rocks and silt.",src/data/Fathomnet-by-Phylum-2/images/original/36a7932e-12f8-46c4-95fe-8263ec1c2132_original.jpg
"On a rocky seafloor, numerous white Zoantharia with feathery tentacles surround a pale Galatheoidea, creating a textured habitat.",src/data/Fathomnet-by-Phylum-2/images/original/372051d3-ca43-43e6-a8c5-a0c92fb595f3_original.jpg
"Textured dark rock substrate hosts a Peniagone, partially obscured, amidst fine sediment and scattered silt in the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/images/original/3934e0e2-6949-481e-bcd3-1169c67d287a_original.jpg
"Peniagone sp. exhibits a translucent, gelatinous body against a backdrop of dark, textured rock and silt.",src/data/Fathomnet-by-Phylum-2/images/original/394e1ee0-6b58-4f75-8842-edddf627a6d9_original.jpg
"Textured pink starfish rests on a sandy seafloor, surrounded by smooth, dark rocks and patches of silt.",src/data/Fathomnet-by-Phylum-2/images/original/39929331-e295-49a6-8b34-3b5dec7ee5f9_original.jpg
"Coryphaenoides acrolepis glides over a rocky substrate, displaying a slender body with a pale coloration and a hint of pink along its fins.",src/data/Fathomnet-by-Phylum-2/images/original/3b4fe0b2-0959-4b71-8bec-3f280477f1ac_original.jpg
"A Bathyraja microtrachys rests on a sandy seafloor, displaying a flattened body with a mottled gray coloration.",src/data/Fathomnet-by-Phylum-2/images/original/3bbed6ab-617b-4fa0-9b89-07bf1f242bd0_original.jpg
"Paragorgia arborea exhibits a vibrant pink coloration with a bushy texture, situated on a rocky seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/3c9798e8-18b7-48e8-89fd-a302c7cb1617_original.jpg
"Textured, dark seafloor featuring rocky outcrops and patches of silt, with a single Coryphaenoides acrolepis resting nearby.",src/data/Fathomnet-by-Phylum-2/images/original/3e00f514-e264-4573-9b01-b754fd66cee2_original.jpg
"Coryphaenoides sp. glides over a rocky substrate, surrounded by silt and faint particles suspended in the water column.",src/data/Fathomnet-by-Phylum-2/images/original/3e01dbd5-ff56-4996-bf65-b0b72e196f11_original.jpg
"On a rugged basalt rock, a solitary Solasteridae displays its textured arms against the dark, uneven substrate.",src/data/Fathomnet-by-Phylum-2/images/original/3e0f92d9-b8c3-4c0b-9865-fa0ff39bcb36_original.jpg
A pink Pteraster with a textured surface rests on a sandy seafloor.,src/data/Fathomnet-by-Phylum-2/images/original/405f9f17-9ecf-46ad-8590-44f967731c6b_original.jpg
"A pale Hymenaster rests on a rocky seafloor, surrounded by textured stones and silt, exhibiting its star-shaped body.",src/data/Fathomnet-by-Phylum-2/images/original/409c6b1d-9dc8-42a4-b4d6-6a8d792d3b77_original.jpg
"A dark, flattened Bathyraja spinosissima rests on a rocky seafloor, blending with the textured surface beneath.",src/data/Fathomnet-by-Phylum-2/images/original/40a3cdab-8638-4320-a507-aa42a4b10a0d_original.jpg
"Across a rocky seafloor, a Bathyraja spinosissima glides over the textured surface, while Pannychia moseleyi rests nearby.",src/data/Fathomnet-by-Phylum-2/images/original/4141783d-2a0c-496d-a563-72c17abe9f09_original.jpg
"Atop a rugged rock ledge, a single Coryphaenoides acrolepis glides through the dark waters, its elongated body contrasting against the textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/42885d57-10c6-4cda-ac27-12a023133b24_original.jpg
"A pale Bathyraja abyssicola rests on a sandy substrate, showcasing its flattened body and broad pectoral fins against the muted ocean floor.",src/data/Fathomnet-by-Phylum-2/images/original/4338fb19-5f5e-4157-8025-eb2f72452e49_original.jpg
"A dark-colored Antimora microlepis swims above a rocky seafloor, surrounded by textured rocks and patches of soft sediment.",src/data/Fathomnet-by-Phylum-2/images/original/438aea1e-b1e2-4c67-a1c3-6599ca8b5e3f_original.jpg
"Ceriantharia exhibit long, slender tentacles radiating from a central body, resting on a rocky seafloor interspersed with silt.",src/data/Fathomnet-by-Phylum-2/images/original/43af30ec-c448-4b1d-8152-369887e63f9b_original.jpg
"Translucent, bell-shaped Poralia rufescens drifts through the dark blue water, surrounded by fine particles suspended in the ocean.",src/data/Fathomnet-by-Phylum-2/images/original/4508d313-082c-4c4d-b981-b6d0f194ef1f_original.jpg
"A Coryphaenoides swims above a rocky seafloor, displaying a streamlined body and a silvery sheen against the dark background.",src/data/Fathomnet-by-Phylum-2/images/original/45f8e621-4357-4a62-b3de-c6bb997d8b88_original.jpg
"Across a rocky seafloor, a slender Coryphaenoides glides over the sandy patches, showcasing its elongated body and streamlined shape.",src/data/Fathomnet-by-Phylum-2/images/original/46563a77-107a-4795-8aa8-10584abbb2e4_original.jpg
"Synallactes inhabit rocky substrates, displaying a dark, textured body against the backdrop of smooth, sandy seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/4666969d-a6a6-4e12-848b-79e0d39fec67_original.jpg
"Textured rock substrate supports a solitary Synallactes, blending with the surrounding dark silt and smooth stones in the deep-sea environment.",src/data/Fathomnet-by-Phylum-2/images/original/4691de51-2cf2-4b2f-8d1f-0b694005565a_original.jpg
"Synallactes sp. exhibits a slender, elongated body with a purple hue, resting on a rocky seafloor interspersed with patches of silt.",src/data/Fathomnet-by-Phylum-2/images/original/46c88442-5c0c-49f7-851b-6e198cf53f35_original.jpg
"Textured, brown Ceriantharia with long, wispy tentacles inhabit a rocky seafloor, surrounded by fine silt and scattered debris.",src/data/Fathomnet-by-Phylum-2/images/original/47c9f848-c697-4d15-b899-4a64a987cf53_original.jpg
"A dark-colored Coryphaenoides swims over a sandy substrate, with scattered small particles visible in the surrounding area.",src/data/Fathomnet-by-Phylum-2/images/original/48f8a004-973f-44c4-aad7-58069b156a0d_original.jpg
"Silvery Coryphaenoides glides above a rocky seafloor, interspersed with patches of soft mud and silt.",src/data/Fathomnet-by-Phylum-2/images/original/49ab0849-5b50-416e-8352-a8974bd672f2_original.jpg
"Across a rugged talus substrate, a slender Coryphaenoides glides among the dark, angular rocks, showcasing its elongated body and streamlined shape.",src/data/Fathomnet-by-Phylum-2/images/original/49f8eddb-5ee3-40ed-b536-89a52172563f_original.jpg
"On a rocky seafloor, a Bathyraja spinosissima displays a flattened body with a pale coloration and distinctive patterns along its edges.",src/data/Fathomnet-by-Phylum-2/images/original/4a2934fb-4ae3-4c14-8eaa-7f56dbfc407d_original.jpg
"Antimora microlepis swims over a rocky substrate, displaying a dark coloration with lighter patches against the textured seafloor.",src/data/Fathomnet-by-Phylum-2/images/original/4a4deb91-5e33-4766-bf14-d419d764e2aa_original.jpg
"Hymenaster sp. exhibits a pale pink coloration against a backdrop of dark, textured volcanic rock.",src/data/Fathomnet-by-Phylum-2/images/original/4acd0930-32c2-403b-917f-050f37a5c04c_original.jpg
"On a rugged basalt rock, a pink Synallactes rests, showcasing its elongated, smooth body against the dark, textured substrate.",src/data/Fathomnet-by-Phylum-2/images/original/4b9431dc-ff07-4eac-992b-24c27e7bb828_original.jpg
